DateTime,Symbol,EventType,Price,EntryPrice,StopLoss,TakeProfit,ATR,Volume,Session,DayOfWeek,Hour,Minute,Day,Month,Year,RRR,Outcome,ResultPips
2024-07-17 04:00:00,EURUSD,BullishSweep,1.09017,1.08989,1.08862,1.09117,0.00125,1340,Asian,WEDNESDAY,4,0,17,7,2024,1.0078740157479076,Loss,-12.700000000001044
2024-07-17 04:00:00,EURUSD,BullishBreakout,1.09017,1.09017,1.08935,1.09099,0.00125,1340,Asian,WEDNESDAY,4,0,17,7,2024,0.9999999999997292,Loss,-8.20000000000043
2024-07-17 04:00:00,EURUSD,Consolidation,1.09017,1.09048,1.08924,1.09172,0.00125,1340,Asian,WEDNESDAY,4,0,17,7,2024,1.000000000000179,Loss,-12.399999999999078
2024-07-17 05:00:00,EURUSD,BullishBreakout,1.09037,1.09037,1.08954,1.0912,0.00099,1078,Asian,WEDNESDAY,5,0,17,7,2024,0.9999999999997324,Win,8.299999999998864
2024-07-17 05:00:00,EURUSD,Consolidation,1.09037,1.09082,1.08929,1.09234,0.00099,1078,Asian,WEDNESDAY,5,0,17,7,2024,0.9934640522878283,Win,15.200000000001879
2024-07-17 05:00:00,EURUSD,LowVolumeNearResistance,1.09037,1.09037,1.09092,1.08954,0.00099,1078,Asian,WEDNESDAY,5,0,17,7,2024,1.5090909090915772,Win,-8.300000000001084
2024-07-17 06:00:00,EURUSD,BullishBreakout,1.09056,1.09056,1.08997,1.09115,0.00093,1051,Asian,WEDNESDAY,6,0,17,7,2024,1.0000000000003764,Win,5.9000000000009045
2024-07-17 06:00:00,EURUSD,LowVolumeNearResistance,1.09056,1.09056,1.09127,1.08949,0.00093,1051,Asian,WEDNESDAY,6,0,17,7,2024,1.5070422535210166,Win,-10.699999999999044
2024-07-17 07:00:00,EURUSD,LowVolumeNearResistance,1.09023,1.09023,1.09117,1.08882,0.00085,977,Asian,WEDNESDAY,7,0,17,7,2024,1.5000000000002363,Loss,9.399999999999409
2024-07-17 09:00:00,EURUSD,Consolidation,1.08969,1.09079,1.08952,1.09205,0.00083,3188,European,WEDNESDAY,9,0,17,7,2024,0.992125984252091,Loss,-12.699999999998823
2024-07-17 10:00:00,EURUSD,BearishSweep,1.09078,1.09033,1.09198,1.08867,0.00098,4534,European,WEDNESDAY,10,0,17,7,2024,1.006060606060646,Win,-16.599999999999948
2024-07-17 10:00:00,EURUSD,BullishSweep,1.09078,1.08998,1.08875,1.09122,0.00098,4534,European,WEDNESDAY,10,0,17,7,2024,1.0081300813010479,Loss,-12.299999999998423
2024-07-17 10:00:00,EURUSD,BullishBreakout,1.09078,1.09078,1.08993,1.09163,0.00098,4534,European,WEDNESDAY,10,0,17,7,2024,1.0,Win,8.500000000000174
2024-07-17 10:00:00,EURUSD,HighVolumeBullish,1.09078,1.09078,1.0898,1.09225,0.00098,4534,European,WEDNESDAY,10,0,17,7,2024,1.4999999999998868,Win,14.699999999998603
2024-07-17 11:00:00,EURUSD,BullishBreakout,1.09413,1.09413,1.09038,1.09788,0.00129,4839,European,WEDNESDAY,11,0,17,7,2024,0.9999999999999408,Win,37.499999999999204
2024-07-17 11:00:00,EURUSD,HighVolumeBullish,1.09413,1.09413,1.09284,1.09607,0.00129,4839,European,WEDNESDAY,11,0,17,7,2024,1.5038759689922734,Win,19.400000000000528
2024-07-17 12:00:00,EURUSD,HighVolumeBullish,1.09433,1.09433,1.09302,1.0963,0.00131,3983,European,WEDNESDAY,12,0,17,7,2024,1.5038167938932399,Win,19.700000000000273
2024-07-17 15:00:00,EURUSD,HighVolumeBullish,1.09418,1.09418,1.09256,1.09661,0.00162,3816,European,WEDNESDAY,15,0,17,7,2024,1.500000000000137,Win,24.300000000001543
2024-07-17 16:00:00,EURUSD,BearishSweep,1.09381,1.09392,1.09595,1.0919,0.00172,5116,American,WEDNESDAY,16,0,17,7,2024,0.9950738916255835,Win,-20.199999999999108
2024-07-17 16:00:00,EURUSD,Consolidation,1.09381,1.09508,1.09249,1.09768,0.00172,5116,American,WEDNESDAY,16,0,17,7,2024,1.0038610038609432,Loss,-25.900000000000922
2024-07-17 16:00:00,EURUSD,HighVolumeBearish,1.09381,1.09381,1.09553,1.09122,0.00172,5116,American,WEDNESDAY,16,0,17,7,2024,1.505813953488346,Win,-25.899999999998702
2024-07-17 17:00:00,EURUSD,Consolidation,1.09319,1.09509,1.09248,1.09769,0.00173,5230,American,WEDNESDAY,17,0,17,7,2024,0.996168582375539,Win,26.000000000001577
2024-07-17 17:00:00,EURUSD,HighVolumeBearish,1.09319,1.09319,1.09492,1.0906,0.00173,5230,American,WEDNESDAY,17,0,17,7,2024,1.4971098265898328,Win,-25.900000000000922
2024-07-17 18:00:00,EURUSD,Consolidation,1.09319,1.09509,1.09235,1.09782,0.00174,3547,American,WEDNESDAY,18,0,17,7,2024,0.9963503649635608,Loss,-27.399999999999647
2024-07-17 19:00:00,EURUSD,BullishSweep,1.0929,1.09323,1.09106,1.0954,0.00178,2974,American,WEDNESDAY,19,0,17,7,2024,1.0,Win,21.700000000000053
2024-07-17 21:00:00,EURUSD,Consolidation,1.09362,1.09425,1.09194,1.09656,0.00185,1600,American,WEDNESDAY,21,0,17,7,2024,1.0,Loss,-23.100000000000342
2024-07-17 21:00:00,EURUSD,LowVolumeNearResistance,1.09362,1.09362,1.09489,1.09172,0.00185,1600,American,WEDNESDAY,21,0,17,7,2024,1.496062992126133,Win,-19.000000000000128
2024-07-17 22:00:00,EURUSD,Consolidation,1.09355,1.09427,1.09194,1.09659,0.00184,1733,American,WEDNESDAY,22,0,17,7,2024,0.9957081545063147,Win,23.199999999998777
2024-07-17 23:00:00,EURUSD,BullishEngulfing,1.09392,1.09392,1.09251,1.09533,0.00181,602,American,WEDNESDAY,23,0,17,7,2024,1.0,Win,14.099999999999113
2024-07-17 23:00:00,EURUSD,Consolidation,1.09392,1.09432,1.09195,1.0967,0.00181,602,American,WEDNESDAY,23,0,17,7,2024,1.0042194092827281,Win,23.800000000000487
2024-07-17 23:00:00,EURUSD,LowVolumeNearResistance,1.09392,1.09392,1.09517,1.09205,0.00181,602,American,WEDNESDAY,23,0,17,7,2024,1.4960000000000626,Win,-18.700000000000383
2024-07-18 00:00:00,EURUSD,Consolidation,1.09376,1.09429,1.09243,1.09614,0.00163,253,Asian,THURSDAY,0,0,18,7,2024,0.9946236559139432,Win,18.499999999999073
2024-07-18 00:00:00,EURUSD,LowVolumeNearResistance,1.09376,1.09376,1.0951,1.09175,0.00163,253,Asian,THURSDAY,0,0,18,7,2024,1.5000000000001656,Loss,13.399999999998968
2024-07-18 01:00:00,EURUSD,Consolidation,1.09391,1.09421,1.09273,1.0957,0.00126,567,Asian,THURSDAY,1,0,18,7,2024,1.0067567567568014,Win,14.899999999999913
2024-07-18 01:00:00,EURUSD,LowVolumeNearResistance,1.09391,1.09391,1.0948,1.09257,0.00126,567,Asian,THURSDAY,1,0,18,7,2024,1.5056179775278768,Win,-13.399999999998968
2024-07-18 02:00:00,EURUSD,Consolidation,1.09396,1.09427,1.09317,1.09536,0.00119,1311,Asian,THURSDAY,2,0,18,7,2024,0.9909090909088303,Loss,-11.000000000001009
2024-07-18 02:00:00,EURUSD,LowVolumeNearResistance,1.09396,1.09396,1.09474,1.09279,0.00119,1311,Asian,THURSDAY,2,0,18,7,2024,1.5000000000001423,Win,-11.700000000001154
2024-07-18 03:00:00,EURUSD,Consolidation,1.09364,1.09425,1.09324,1.09525,0.00108,1398,Asian,THURSDAY,3,0,18,7,2024,0.9900990099011446,Loss,-10.099999999999554
2024-07-18 03:00:00,EURUSD,LowVolumeNearResistance,1.09364,1.09364,1.09478,1.09193,0.00108,1398,Asian,THURSDAY,3,0,18,7,2024,1.4999999999997078,Loss,11.400000000001409
2024-07-18 04:00:00,EURUSD,Consolidation,1.09336,1.09423,1.09314,1.09531,0.00099,2525,Asian,THURSDAY,4,0,18,7,2024,0.9908256880733347,Win,10.799999999999699
2024-07-18 05:00:00,EURUSD,BullishSweep,1.09344,1.09361,1.09252,1.0947,0.0009,1752,Asian,THURSDAY,5,0,18,7,2024,1.0,Win,10.900000000000354
2024-07-18 05:00:00,EURUSD,Consolidation,1.09344,1.09421,1.09297,1.09545,0.0009,1752,Asian,THURSDAY,5,0,18,7,2024,1.000000000000179,Win,12.400000000001299
2024-07-18 06:00:00,EURUSD,BearishEngulfing,1.09322,1.09322,1.094,1.09244,0.00081,1094,Asian,THURSDAY,6,0,18,7,2024,1.0,Loss,7.800000000000029
2024-07-18 06:00:00,EURUSD,Consolidation,1.09322,1.09419,1.09299,1.0954,0.00081,1094,Asian,THURSDAY,6,0,18,7,2024,1.0083333333332023,Loss,-12.000000000000899
2024-07-18 06:00:00,EURUSD,LowVolumeNearResistance,1.09322,1.09322,1.0941,1.0919,0.00081,1094,Asian,THURSDAY,6,0,18,7,2024,1.5,Loss,8.799999999999919
2024-07-18 07:00:00,EURUSD,Consolidation,1.09329,1.09416,1.09294,1.09537,0.00079,1034,Asian,THURSDAY,7,0,18,7,2024,0.9918032786884708,Loss,-12.199999999999989
2024-07-18 07:00:00,EURUSD,LowVolumeNearResistance,1.09329,1.09329,1.09414,1.09201,0.00079,1034,Asian,THURSDAY,7,0,18,7,2024,1.5058823529417389,Loss,8.499999999997954
2024-07-18 08:00:00,EURUSD,Consolidation,1.09363,1.09399,1.09295,1.09503,0.00075,1506,European,THURSDAY,8,0,18,7,2024,1.0,Win,10.399999999999299
2024-07-18 09:00:00,EURUSD,BullishSweep,1.09305,1.09333,1.09216,1.09449,0.00075,2633,European,THURSDAY,9,0,18,7,2024,0.9914529914531245,Win,11.600000000000499
2024-07-18 09:00:00,EURUSD,BearishBreakout,1.09305,1.09305,1.09363,1.09247,0.00075,2633,European,THURSDAY,9,0,18,7,2024,1.0,Loss,5.800000000000249
2024-07-18 10:00:00,EURUSD,BullishSweep,1.09309,1.09292,1.09202,1.09382,0.00076,3634,European,THURSDAY,10,0,18,7,2024,1.0000000000002467,Win,9.00000000000123
2024-07-18 11:00:00,EURUSD,BearishSweep,1.09301,1.09352,1.09436,1.09268,0.00077,2880,European,THURSDAY,11,0,18,7,2024,1.0,Win,-8.399999999999519
2024-07-18 15:00:00,EURUSD,BullishSweep,1.09278,1.09284,1.09163,1.09405,0.00097,4648,European,THURSDAY,15,0,18,7,2024,1.0,Loss,-12.099999999999334
2024-07-18 15:00:00,EURUSD,HighVolumeBullish,1.09278,1.09278,1.09181,1.09423,0.00097,4648,European,THURSDAY,15,0,18,7,2024,1.4948453608244803,Win,14.499999999999513
2024-07-18 16:00:00,EURUSD,BullishSweep,1.09107,1.09266,1.08985,1.09548,0.00118,5424,American,THURSDAY,16,0,18,7,2024,1.0035587188612334,Loss,-28.099999999999792
2024-07-18 16:00:00,EURUSD,BearishBreakout,1.09107,1.09107,1.09313,1.08901,0.00118,5424,American,THURSDAY,16,0,18,7,2024,1.0,Loss,20.599999999999508
2024-07-18 16:00:00,EURUSD,HighVolumeBearish,1.09107,1.09107,1.09225,1.08931,0.00118,5424,American,THURSDAY,16,0,18,7,2024,1.4915254237288518,Win,-17.599999999999838
2024-07-18 17:00:00,EURUSD,BullishSweep,1.09141,1.09105,1.08956,1.09253,0.00126,4677,American,THURSDAY,17,0,18,7,2024,0.9932885906039829,Loss,-14.899999999999913
2024-07-18 17:00:00,EURUSD,HighVolumeBullish,1.09141,1.09141,1.09015,1.0933,0.00126,4677,American,THURSDAY,17,0,18,7,2024,1.4999999999999118,Win,18.899999999999473
2024-07-18 18:00:00,EURUSD,BullishSweep,1.09117,1.09084,1.08949,1.0922,0.00135,4019,American,THURSDAY,18,0,18,7,2024,1.0074074074074562,Win,13.600000000000279
2024-07-18 18:00:00,EURUSD,HighVolumeBearish,1.09117,1.09117,1.09252,1.08915,0.00135,4019,American,THURSDAY,18,0,18,7,2024,1.496296296296272,Win,-20.199999999999108
2024-07-18 19:00:00,EURUSD,BullishEngulfing,1.09153,1.09153,1.08975,1.09331,0.00136,3272,American,THURSDAY,19,0,18,7,2024,1.0000000000001248,Win,17.80000000000115
2024-07-18 21:00:00,EURUSD,BearishBreakout,1.08984,1.08984,1.09148,1.0882,0.0015,2549,American,THURSDAY,21,0,18,7,2024,0.9999999999998646,Win,-16.399999999998638
2024-07-18 23:00:00,EURUSD,BearishEMACross,1.08947,1.08947,1.09164,1.08658,0.00145,692,American,THURSDAY,23,0,18,7,2024,1.3317972350229632,Win,-28.89999999999837
2024-07-18 23:00:00,EURUSD,LowVolumeNearResistance,1.08947,1.08947,1.09094,1.08726,0.00145,692,American,THURSDAY,23,0,18,7,2024,1.5034013605441643,Win,-22.100000000000453
2024-07-19 00:00:00,EURUSD,BullishEngulfing,1.08967,1.08967,1.0886,1.09074,0.0014,523,Asian,FRIDAY,0,0,19,7,2024,1.0000000000002076,Win,10.700000000001264
2024-07-19 00:00:00,EURUSD,LowVolumeNearResistance,1.08967,1.08967,1.0908,1.08797,0.0014,523,Asian,FRIDAY,0,0,19,7,2024,1.5044247787607958,Loss,11.300000000000754
2024-07-19 01:00:00,EURUSD,Consolidation,1.08969,1.09095,1.08903,1.09286,0.00134,737,Asian,FRIDAY,1,0,19,7,2024,0.9947916666665173,Loss,-19.200000000001438
2024-07-19 01:00:00,EURUSD,LowVolumeNearResistance,1.08969,1.08969,1.09073,1.08813,0.00134,737,Asian,FRIDAY,1,0,19,7,2024,1.5000000000001068,Win,-15.600000000000058
2024-07-19 02:00:00,EURUSD,Consolidation,1.08996,1.09038,1.08903,1.09173,0.00135,760,Asian,FRIDAY,2,0,19,7,2024,1.0000000000001645,Win,13.500000000001844
2024-07-19 02:00:00,EURUSD,LowVolumeNearResistance,1.08996,1.08996,1.09089,1.08856,0.00135,760,Asian,FRIDAY,2,0,19,7,2024,1.5053763440862962,Win,-14.000000000000679
2024-07-19 03:00:00,EURUSD,BearishEngulfing,1.08914,1.08914,1.09079,1.08749,0.00137,2112,Asian,FRIDAY,3,0,19,7,2024,1.0,Win,-16.499999999999293
2024-07-19 03:00:00,EURUSD,BearishBreakout,1.08914,1.08914,1.09026,1.08802,0.00137,2112,Asian,FRIDAY,3,0,19,7,2024,1.0,Loss,11.200000000000099
2024-07-19 03:00:00,EURUSD,Consolidation,1.08914,1.09038,1.08874,1.09203,0.00137,2112,Asian,FRIDAY,3,0,19,7,2024,1.0060975609757856,Loss,-16.399999999998638
2024-07-19 04:00:00,EURUSD,BearishBreakout,1.08869,1.08869,1.08998,1.0874,0.00138,1952,Asian,FRIDAY,4,0,19,7,2024,1.0,Win,-12.900000000000134
2024-07-19 04:00:00,EURUSD,Consolidation,1.08869,1.09039,1.08828,1.09249,0.00138,1952,Asian,FRIDAY,4,0,19,7,2024,0.9952606635070781,Win,20.999999999999908
2024-07-19 05:00:00,EURUSD,Consolidation,1.08912,1.09037,1.0883,1.09244,0.0013,1619,Asian,FRIDAY,5,0,19,7,2024,1.0,Win,20.700000000000163
2024-07-19 06:00:00,EURUSD,LowVolumeNearResistance,1.08877,1.08877,1.08994,1.08702,0.00111,984,Asian,FRIDAY,6,0,19,7,2024,1.4957264957265621,Loss,11.699999999998933
2024-07-19 07:00:00,EURUSD,BearishBreakout,1.08864,1.08864,1.08928,1.088,0.00103,811,Asian,FRIDAY,7,0,19,7,2024,1.0,Win,-6.399999999999739
2024-07-19 07:00:00,EURUSD,LowVolumeNearResistance,1.08864,1.08864,1.08988,1.08678,0.00103,811,Asian,FRIDAY,7,0,19,7,2024,1.5000000000000895,Loss,12.399999999999078
2024-07-19 08:00:00,EURUSD,BullishSweep,1.08882,1.08883,1.08773,1.08994,0.00095,1455,European,FRIDAY,8,0,19,7,2024,1.0090909090909697,Loss,-10.999999999998789
2024-07-19 08:00:00,EURUSD,Consolidation,1.08882,1.0896,1.0882,1.091,0.00095,1455,European,FRIDAY,8,0,19,7,2024,1.0000000000001585,Win,14.000000000000679
2024-07-19 09:00:00,EURUSD,BearishBreakout,1.08843,1.08843,1.08906,1.0878,0.00095,2502,European,FRIDAY,9,0,19,7,2024,1.0,Win,-6.299999999999084
2024-07-19 09:00:00,EURUSD,Consolidation,1.08843,1.08935,1.08808,1.09062,0.00095,2502,European,FRIDAY,9,0,19,7,2024,0.9999999999998251,Loss,-12.700000000001044
2024-07-19 10:00:00,EURUSD,BullishSweep,1.08872,1.08855,1.08747,1.08964,0.00094,4108,European,FRIDAY,10,0,19,7,2024,1.0092592592593201,Win,10.900000000000354
2024-07-19 10:00:00,EURUSD,Consolidation,1.08872,1.08935,1.08794,1.09076,0.00094,4108,European,FRIDAY,10,0,19,7,2024,0.9999999999998426,Win,14.099999999999113
2024-07-19 10:00:00,EURUSD,HighVolumeBullish,1.08872,1.08872,1.08778,1.09014,0.00094,4108,European,FRIDAY,10,0,19,7,2024,1.510638297872647,Win,14.200000000001989
2024-07-19 11:00:00,EURUSD,BullishSweep,1.08784,1.08841,1.08688,1.08995,0.00094,3440,European,FRIDAY,11,0,19,7,2024,1.006535947712316,Loss,-15.300000000000313
2024-07-19 11:00:00,EURUSD,BearishBreakout,1.08784,1.08784,1.08879,1.08689,0.00094,3440,European,FRIDAY,11,0,19,7,2024,1.0,Win,-9.500000000000064
2024-07-19 15:00:00,EURUSD,BearishSweep,1.08884,1.08892,1.09013,1.08772,0.00112,3077,European,FRIDAY,15,0,19,7,2024,0.9917355371902116,Loss,12.099999999999334
2024-07-19 16:00:00,EURUSD,HighVolumeBearish,1.0881,1.0881,1.08926,1.08636,0.00116,4182,American,FRIDAY,16,0,19,7,2024,1.500000000000287,Loss,11.599999999998278
2024-07-19 17:00:00,EURUSD,BullishEngulfing,1.08891,1.08891,1.08728,1.09054,0.00117,4115,American,FRIDAY,17,0,19,7,2024,1.0,Loss,-16.300000000000203
2024-07-19 17:00:00,EURUSD,HighVolumeBullish,1.08891,1.08891,1.08774,1.09067,0.00117,4115,American,FRIDAY,17,0,19,7,2024,1.5042735042733422,Loss,-11.700000000001154
2024-07-19 20:00:00,EURUSD,Consolidation,1.08833,1.0893,1.08763,1.09096,0.00118,2187,American,FRIDAY,20,0,19,7,2024,0.9940119760479973,Win,16.599999999999948
2024-07-19 23:00:00,EURUSD,LowVolumeNearResistance,1.08818,1.08818,1.08899,1.08696,0.00121,888,American,FRIDAY,23,0,19,7,2024,1.5061728395062135,Win,-12.199999999999989
2024-07-22 00:00:00,EURUSD,Consolidation,1.0884,1.08879,1.08726,1.09031,0.00118,622,Asian,MONDAY,0,0,22,7,2024,0.993464052287539,Loss,-15.300000000000313
2024-07-22 00:00:00,EURUSD,LowVolumeNearResistance,1.0884,1.0884,1.08909,1.08737,0.00118,622,Asian,MONDAY,0,0,22,7,2024,1.4927536231888396,Loss,6.899999999998574
2024-07-22 01:00:00,EURUSD,BullishBreakout,1.08991,1.08991,1.08848,1.09134,0.00122,1039,Asian,MONDAY,1,0,22,7,2024,1.0,Loss,-14.300000000000423
2024-07-22 01:00:00,EURUSD,LowVolumeNearSupport,1.08991,1.08991,1.08704,1.09421,0.00122,1039,Asian,MONDAY,1,0,22,7,2024,1.4982578397212816,Win,42.9999999999997
2024-07-22 02:00:00,EURUSD,BearishSweep,1.08982,1.08962,1.09106,1.08819,0.0012,1530,Asian,MONDAY,2,0,22,7,2024,0.9930555555556637,Loss,14.399999999998858
2024-07-22 06:00:00,EURUSD,LowVolumeNearResistance,1.08909,1.08909,1.09026,1.08733,0.00113,1148,Asian,MONDAY,6,0,22,7,2024,1.5042735042733422,Loss,11.700000000001154
2024-07-22 07:00:00,EURUSD,LowVolumeNearResistance,1.08868,1.08868,1.09008,1.08659,0.00108,996,Asian,MONDAY,7,0,22,7,2024,1.4928571428574124,Win,-20.900000000001473
2024-07-22 09:00:00,EURUSD,HighVolumeBearish,1.08805,1.08805,1.08916,1.08639,0.00111,3548,European,MONDAY,9,0,22,7,2024,1.4954954954955657,Win,-16.599999999999948
2024-07-22 12:00:00,EURUSD,BearishSweep,1.08913,1.08885,1.09029,1.08741,0.00116,1818,European,MONDAY,12,0,22,7,2024,1.000000000000154,Win,-14.400000000001079
2024-07-22 15:00:00,EURUSD,BearishBreakout,1.08775,1.08775,1.08865,1.08685,0.00118,3278,European,MONDAY,15,0,22,7,2024,1.0,Win,-8.999999999999009
2024-07-22 15:00:00,EURUSD,HighVolumeBearish,1.08775,1.08775,1.08893,1.08598,0.00118,3278,European,MONDAY,15,0,22,7,2024,1.5000000000000941,Win,-17.700000000000493
2024-07-22 17:00:00,EURUSD,BullishSweep,1.08839,1.08783,1.08634,1.08933,0.0013,3152,American,MONDAY,17,0,22,7,2024,1.0067114093958682,Win,14.999999999998348
2024-07-22 21:00:00,EURUSD,LowVolumeNearResistance,1.08888,1.08888,1.08998,1.08723,0.00126,1253,American,MONDAY,21,0,22,7,2024,1.5000000000003029,Loss,10.999999999998789
2024-07-22 22:00:00,EURUSD,LowVolumeNearResistance,1.08865,1.08865,1.08986,1.08683,0.00125,1203,American,MONDAY,22,0,22,7,2024,1.5041322314047099,Loss,12.100000000001554
2024-07-22 23:00:00,EURUSD,Consolidation,1.08905,1.08934,1.08758,1.09109,0.00118,641,American,MONDAY,23,0,22,7,2024,0.9943181818181446,Loss,-17.599999999999838
2024-07-22 23:00:00,EURUSD,LowVolumeNearResistance,1.08905,1.08905,1.08972,1.08805,0.00118,641,American,MONDAY,23,0,22,7,2024,1.4925373134331177,Loss,6.699999999999484
2024-07-23 00:00:00,EURUSD,Consolidation,1.08893,1.08946,1.08828,1.09065,0.00117,818,Asian,TUESDAY,0,0,23,7,2024,1.0084745762708642,Win,11.899999999998023
2024-07-23 00:00:00,EURUSD,LowVolumeNearResistance,1.08893,1.08893,1.0899,1.08747,0.00117,818,Asian,TUESDAY,0,0,23,7,2024,1.5051546391750619,Win,-14.600000000000168
2024-07-23 01:00:00,EURUSD,Consolidation,1.08902,1.08945,1.08829,1.09062,0.00112,462,Asian,TUESDAY,1,0,23,7,2024,1.0086206896550372,Loss,-11.600000000000499
2024-07-23 01:00:00,EURUSD,LowVolumeNearResistance,1.08902,1.08902,1.09001,1.08753,0.00112,462,Asian,TUESDAY,1,0,23,7,2024,1.5050505050507634,Win,-14.899999999999913
2024-07-23 02:00:00,EURUSD,BearishEngulfing,1.08883,1.08883,1.08971,1.08795,0.00106,607,Asian,TUESDAY,2,0,23,7,2024,1.0,Loss,8.799999999999919
2024-07-23 02:00:00,EURUSD,Consolidation,1.08883,1.08944,1.0883,1.09058,0.00106,607,Asian,TUESDAY,2,0,23,7,2024,1.0000000000001947,Loss,-11.399999999999189
2024-07-23 02:00:00,EURUSD,LowVolumeNearResistance,1.08883,1.08883,1.08992,1.08719,0.00106,607,Asian,TUESDAY,2,0,23,7,2024,1.504587155963129,Win,-16.399999999998638
2024-07-23 03:00:00,EURUSD,Consolidation,1.0889,1.08944,1.08833,1.09054,0.00104,1823,Asian,TUESDAY,3,0,23,7,2024,0.9909909909911315,Loss,-11.099999999999444
2024-07-23 04:00:00,EURUSD,BearishSweep,1.08881,1.08892,1.09006,1.08778,0.00103,1426,Asian,TUESDAY,4,0,23,7,2024,1.0000000000001947,Win,-11.400000000001409
2024-07-23 04:00:00,EURUSD,BearishEngulfing,1.08881,1.08881,1.08985,1.08777,0.00103,1426,Asian,TUESDAY,4,0,23,7,2024,1.0000000000002136,Win,-10.40000000000152
2024-07-23 04:00:00,EURUSD,Consolidation,1.08881,1.08955,1.08833,1.09076,0.00103,1426,Asian,TUESDAY,4,0,23,7,2024,0.9918032786884708,Loss,-12.199999999999989
2024-07-23 05:00:00,EURUSD,BullishEngulfing,1.08912,1.08912,1.08821,1.09003,0.00094,1258,Asian,TUESDAY,5,0,23,7,2024,0.999999999999756,Win,9.099999999999664
2024-07-23 05:00:00,EURUSD,Consolidation,1.08912,1.08953,1.08844,1.09061,0.00094,1258,Asian,TUESDAY,5,0,23,7,2024,0.9908256880733347,Loss,-10.900000000000354
2024-07-23 06:00:00,EURUSD,BullishBreakout,1.08936,1.08936,1.08873,1.08999,0.00088,1066,Asian,TUESDAY,6,0,23,7,2024,0.9999999999996475,Win,6.299999999999084
2024-07-23 06:00:00,EURUSD,Consolidation,1.08936,1.08979,1.08845,1.09112,0.00088,1066,Asian,TUESDAY,6,0,23,7,2024,0.9925373134327876,Loss,-13.400000000001189
2024-07-23 06:00:00,EURUSD,LowVolumeNearResistance,1.08936,1.08936,1.08991,1.08853,0.00088,1066,Asian,TUESDAY,6,0,23,7,2024,1.5090909090915772,Loss,5.499999999998284
2024-07-23 07:00:00,EURUSD,BearishEngulfing,1.08901,1.08901,1.09,1.08802,0.00079,759,Asian,TUESDAY,7,0,23,7,2024,1.0,Loss,9.900000000000464
2024-07-23 07:00:00,EURUSD,LowVolumeNearResistance,1.08901,1.08901,1.09016,1.08728,0.00079,759,Asian,TUESDAY,7,0,23,7,2024,1.5043478260869851,Win,-17.300000000000093
2024-07-23 08:00:00,EURUSD,LowVolumeNearSupport,1.08894,1.08894,1.0885,1.0896,0.00072,998,European,TUESDAY,8,0,23,7,2024,1.4999999999997478,Win,6.599999999998829
2024-07-23 09:00:00,EURUSD,BullishSweep,1.08843,1.0889,1.08734,1.09047,0.00075,2003,European,TUESDAY,9,0,23,7,2024,1.0064102564102984,Loss,-15.600000000000058
2024-07-23 09:00:00,EURUSD,BearishBreakout,1.08843,1.08843,1.08906,1.0878,0.00075,2003,European,TUESDAY,9,0,23,7,2024,1.0,Win,-6.299999999999084
2024-07-23 10:00:00,EURUSD,BearishBreakout,1.08755,1.08755,1.08845,1.08665,0.00085,3016,European,TUESDAY,10,0,23,7,2024,1.0000000000002467,Loss,8.999999999999009
2024-07-23 10:00:00,EURUSD,HighVolumeBearish,1.08755,1.08755,1.0884,1.08628,0.00085,3016,European,TUESDAY,10,0,23,7,2024,1.4941176470589157,Win,-12.700000000001044
2024-07-23 11:00:00,EURUSD,BullishSweep,1.08772,1.08762,1.08605,1.0892,0.00097,2861,European,TUESDAY,11,0,23,7,2024,1.0063694267514924,Loss,-15.700000000000713
2024-07-23 12:00:00,EURUSD,BearishEngulfing,1.08667,1.08667,1.08871,1.08463,0.00107,2146,European,TUESDAY,12,0,23,7,2024,1.0,Loss,20.400000000000418
2024-07-23 12:00:00,EURUSD,BearishBreakout,1.08667,1.08667,1.08748,1.08586,0.00107,2146,European,TUESDAY,12,0,23,7,2024,1.0,Win,-8.099999999999774
2024-07-23 13:00:00,EURUSD,BullishSweep,1.08609,1.08687,1.08478,1.08897,0.00115,3125,European,TUESDAY,13,0,23,7,2024,1.0047846889952468,Win,20.999999999999908
2024-07-23 13:00:00,EURUSD,BearishBreakout,1.08609,1.08609,1.08733,1.08485,0.00115,3125,European,TUESDAY,13,0,23,7,2024,1.0,Loss,12.399999999999078
2024-07-23 13:00:00,EURUSD,HighVolumeBearish,1.08609,1.08609,1.08724,1.08437,0.00115,3125,European,TUESDAY,13,0,23,7,2024,1.4956521739130149,Win,-17.199999999999438
2024-07-23 14:00:00,EURUSD,BearishBreakout,1.08564,1.08564,1.08642,1.08486,0.0012,2436,European,TUESDAY,14,0,23,7,2024,1.0,Loss,7.800000000000029
2024-07-23 15:00:00,EURUSD,BearishBreakout,1.08553,1.08553,1.08644,1.08462,0.00127,2985,European,TUESDAY,15,0,23,7,2024,1.000000000000244,Win,-9.100000000001884
2024-07-23 15:00:00,EURUSD,HighVolumeBearish,1.08553,1.08553,1.0868,1.08362,0.00127,2985,European,TUESDAY,15,0,23,7,2024,1.5039370078742167,Win,-19.100000000000783
2024-07-23 16:00:00,EURUSD,BearishBreakout,1.08486,1.08486,1.08637,1.08335,0.00135,3238,American,TUESDAY,16,0,23,7,2024,0.9999999999998529,Win,-15.099999999999003
